SoundName,FileNames,DirectoryBase,Volume,Pitch,PitchVariance,Priority,Channel,Flags,MinDistance,MaxDistance,DistanceCutoff,EAXFlags,InBeta,version
HeroRangerPissed,"HeroRangerPissed1.wav,HeroRangerPissed2.wav,HeroRangerPissed3.wav,HeroRangerPissed4.wav,HeroRangerPissed5.wav,HeroRangerPissed6.wav",Units\Human\HeroRanger\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroRangerYesAttack,"HeroRangerYesAttack1.wav,HeroRangerYesAttack2.wav,HeroRangerYesAttack3.wav",Units\Human\HeroRanger\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroRangerYes,"HeroRangerYes1.wav,HeroRangerYes2.wav,HeroRangerYes3.wav,HeroRangerYes4.wav,HeroRangerYes5.wav,HeroRangerYes6.wav",Units\Human\HeroRanger\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroRangerReady,HeroRangerReady1.wav,Units\Human\HeroRanger\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
HeroRangerWarcry,HeroRangerWarcry1.wav,Units\Human\HeroRanger\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
JainaWhat,"JainaWhat1.wav,JainaWhat2.wav,JainaWhat3.wav,JainaWhat4.wav",Units\Human\Jaina\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
JainaPissed,"JainaPissed1.wav,JainaPissed2.wav,JainaPissed3.wav,JainaPissed4.wav,JainaPissed5.wav",Units\Human\Jaina\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
JainaYesAttack,"JainaYesAttack1.wav,JainaYesAttack2.wav",Units\Human\Jaina\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
JainaYes,"JainaYes1.wav,JainaYes2.wav,JainaYes3.wav,JainaYes4.wav",Units\Human\Jaina\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
JainaWarcry,JainaWarcry1.wav,Units\Human\Jaina\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
KaelWhat,"KaelWhat1.wav,KaelWhat2.wav,KaelWhat3.wav,KaelWhat4.wav,KaelWhat5.wav",Units\Human\Kael\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
KaelPissed,"KaelPissed1.wav,KaelPissed2.wav,KaelPissed3.wav,KaelPissed4.wav",Units\Human\Kael\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
KaelYesAttack,"KaelYesAttack1.wav,KaelYesAttack2.wav,KaelYesAttack3.wav",Units\Human\Kael\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
KaelYes,"KaelYes1.wav,KaelYes2.wav,KaelYes3.wav,KaelYes4.wav,KaelYes5.wav",Units\Human\Kael\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
KaelReady,KaelReady1.wav,Units\Human\Kael\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
KaelWarcry,KaelWarcry1.wav,Units\Human\Kael\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,1,0
KnightWhat,"KnightWhat1.wav,KnightWhat2.wav,KnightWhat3.wav,KnightWhat4.wav",Units\Human\Knight\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
KnightPissed,"KnightPissed1.wav,KnightPissed2.wav,KnightPissed3.wav,KnightPissed4.wav,KnightPissed5.wav,KnightPissed6.wav",Units\Human\Knight\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
KnightYesAttack,"KnightYesAttack1.wav,KnightYesAttack2.wav,KnightYesAttack3.wav",Units\Human\Knight\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
KnightYes,"KnightYes1.wav,KnightYes2.wav,KnightYes3.wav,KnightYes4.wav",Units\Human\Knight\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
KnightReady,KnightReady1.wav,Units\Human\Knight\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
KnightWarcry,KnightWarcry1.wav,Units\Human\Knight\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
KnightNoRiderWhat,"KnightNoRiderWhat1.wav,KnightNoRiderWhat2.wav,KnightNoRiderWhat3.wav",Units\Human\KnightNoRider\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
KnightNoRiderYesAttack,"KnightNoRiderYesAttack1.wav,KnightNoRiderYesAttack2.wav",Units\Human\KnightNoRider\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
KnightNoRiderYes,"KnightNoRiderYes1.wav,KnightNoRiderYes2.wav,KnightNoRiderYes3.wav",Units\Human\KnightNoRider\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
KnightNoRiderWarcry,KnightNoRiderWarcry1.wav,Units\Human\KnightNoRider\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
MortarTeamWhat,"MortarTeamWhat1.wav,MortarTeamWhat2.wav,MortarTeamWhat3.wav,MortarTeamWhat4.wav",Units\Human\MortarTeam\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
MortarTeamPissed,"MortarTeamPissed1.wav,MortarTeamPissed2.wav,MortarTeamPissed3.wav,MortarTeamPissed4.wav,MortarTeamPissed5.wav,MortarTeamPissed6.wav,MortarTeamPissed7.wav,MortarTeamPissed8.wav,MortarTeamPissed9.wav",Units\Human\MortarTeam\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
MortarTeamYesAttack,"MortarTeamYesAttack1.wav,MortarTeamYesAttack2.wav,MortarTeamYesAttack3.wav,MortarTeamYesAttack4.wav,MortarTeamYesAttack5.wav",Units\Human\MortarTeam\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
MortarTeamYes,"MortarTeamYes1.wav,MortarTeamYes2.wav,MortarTeamYes3.wav,MortarTeamYes4.wav,MortarTeamYes5.wav,MortarTeamYes6.wav",Units\Human\MortarTeam\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
MortarTeamReady,MortarTeamReady1.wav,Units\Human\MortarTeam\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
MortarTeamWarcry,MortarTeamWarcry1.wav,Units\Human\MortarTeam\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
MuradinWhat,"MuradinWhat1.wav,MuradinWhat2.wav,MuradinWhat3.wav,MuradinWhat4.wav",Units\Human\Muradin\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
MuradinPissed,"MuradinPissed1.wav,MuradinPissed2.wav,MuradinPissed3.wav,MuradinPissed4.wav,MuradinPissed5.wav,MuradinPissed6.wav,MuradinPissed7.wav,MuradinPissed8.wav",Units\Human\Muradin\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
MuradinYesAttack,"MuradinYesAttack1.wav,MuradinYesAttack2.wav,MuradinYesAttack3.wav",Units\Human\Muradin\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
MuradinYes,"MuradinYes1.wav,MuradinYes2.wav,MuradinYes3.wav,MuradinYes4.wav",Units\Human\Muradin\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
MuradinWarcry,MuradinWarcry1.wav,Units\Human\Muradin\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
PeasantWhat,"PeasantWhat1.wav,PeasantWhat2.wav,PeasantWhat3.wav,PeasantWhat4.wav",Units\Human\Peasant\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
PeasantPissed,"PeasantPissed1.wav,PeasantPissed2.wav,PeasantPissed3.wav,PeasantPissed4.wav,PeasantPissed5.wav",Units\Human\Peasant\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
PeasantYesAttack,"PeasantYesAttack1.wav,PeasantYesAttack2.wav,PeasantYesAttack3.wav,PeasantYesAttack4.wav",Units\Human\Peasant\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
PeasantYes,"PeasantYes1.wav,PeasantYes2.wav,PeasantYes3.wav,PeasantYes4.wav",Units\Human\Peasant\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
PeasantReady,PeasantReady1.wav,Units\Human\Peasant\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
PeasantWarcry,PeasantWarcry1.wav,Units\Human\Peasant\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
PhoenixWhat,"PhoenixWhat1.wav,PhoenixWhat2.wav,PhoenixWhat3.wav",Units\Human\Phoenix\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
PhoenixPissed,PhoenixYes3.wav,Units\Human\Phoenix\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
PhoenixYesAttack,"PhoenixYes1.wav,PhoenixYes2.wav,PhoenixYes3.wav",Units\Human\Phoenix\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
PhoenixYes,"PhoenixYes1.wav,PhoenixYes2.wav,PhoenixYes3.wav",Units\Human\Phoenix\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
PhoenixReady,PhoenixYes1.wav,Units\Human\Phoenix\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
PhoenixWarcry,PhoenixYes3.wav,Units\Human\Phoenix\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
PhoenixEggWhat,PhoenixEggWhat1.wav,Units\Human\Phoenix\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
PriestWhat,"PriestWhat1.wav,PriestWhat2.wav,PriestWhat3.wav,PriestWhat4.wav",Units\Human\Priest\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
PriestPissed,"PriestPissed1.wav,PriestPissed2.wav,PriestPissed3.wav,PriestPissed4.wav,PriestPissed5.wav,PriestPissed6.wav",Units\Human\Priest\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
PriestYesAttack,"PriestYesAttack1.wav,PriestYesAttack2.wav,PriestYesAttack3.wav",Units\Human\Priest\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
PriestYes,"PriestYes1.wav,PriestYes2.wav,PriestYes3.wav,PriestYes4.wav",Units\Human\Priest\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
PriestReady,PriestReady1.wav,Units\Human\Priest\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
PriestWarcry,PriestWarcry1.wav,Units\Human\Priest\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RiflemanWhat,"RiflemanWhat1.wav,RiflemanWhat2.wav,RiflemanWhat3.wav,RiflemanWhat4.wav",Units\Human\Rifleman\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RiflemanPissed,"RiflemanPissed1.wav,RiflemanPissed2.wav,RiflemanPissed3.wav,RiflemanPissed4.wav,RiflemanPissed5.wav,RiflemanPissed6.wav,RiflemanPissed7.wav,RiflemanPissed8.wav",Units\Human\Rifleman\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RiflemanYesAttack,"RiflemanYesAttack1.wav,RiflemanYesAttack2.wav,RiflemanYesAttack3.wav,RiflemanYesAttack4.wav",Units\Human\Rifleman\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RiflemanYes,"RiflemanYes1.wav,RiflemanYes2.wav,RiflemanYes3.wav,RiflemanYes4.wav",Units\Human\Rifleman\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RiflemanReady,RiflemanReady1.wav,Units\Human\Rifleman\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
RiflemanWarcry,RiflemanWarcry1.wav,Units\Human\Rifleman\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SorceressWhat,"SorceressWhat1.wav,SorceressWhat2.wav,SorceressWhat3.wav,SorceressWhat4.wav,SorceressWhat5.wav",Units\Human\Sorceress\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SorceressPissed,"SorceressPissed1.wav,SorceressPissed2.wav,SorceressPissed3.wav,SorceressPissed4.wav,SorceressPissed5.wav,SorceressPissed6.wav",Units\Human\Sorceress\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SorceressYesAttack,"SorceressYesAttack1.wav,SorceressYesAttack2.wav,SorceressYesAttack3.wav",Units\Human\Sorceress\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SorceressYes,"SorceressYes1.wav,SorceressYes2.wav,SorceressYes3.wav,SorceressYes4.wav",Units\Human\Sorceress\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SorceressReady,SorceressReady1.wav,Units\Human\Sorceress\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SorceressWarcry,SorceressWarcry1.wav,Units\Human\Sorceress\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SpellBreakerWhat,"SpellbreakerWhat1.wav,SpellbreakerWhat2.wav,SpellbreakerWhat3.wav,SpellbreakerWhat4.wav",Units\Human\BloodElfSpellThief\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
SpellBreakerPissed,"SpellbreakerPissed1.wav,SpellbreakerPissed2.wav,SpellbreakerPissed3.wav,SpellbreakerPissed4.wav,SpellbreakerPissed5.wav",Units\Human\BloodElfSpellThief\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
SpellBreakerYesAttack,"SpellbreakerYesAttack1.wav,SpellbreakerYesAttack2.wav,SpellbreakerYesAttack3.wav",Units\Human\BloodElfSpellThief\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
SpellBreakerYes,"SpellbreakerYes1.wav,SpellbreakerYes2.wav,SpellbreakerYes3.wav,SpellbreakerYes4.wav,SpellbreakerYes5.wav",Units\Human\BloodElfSpellThief\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
SpellBreakerReady,SpellbreakerReady1.wav,Units\Human\BloodElfSpellThief\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
SpellBreakerWarcry,SpellbreakerWarcry1.wav,Units\Human\BloodElfSpellThief\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,1
SteamTankWhat,"SteamTankWhat1.wav,SteamTankWhat2.wav,SteamTankWhat3.wav",Units\Human\SteamTank\,100,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SteamTankPissed,"SteamTankPissed1.wav,SteamTankPissed2.wav",Units\Human\SteamTank\,100,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SteamTankYesAttack,SteamTankYesAttack1.wav,Units\Human\SteamTank\,100,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SteamTankYes,"SteamTankYes1.wav,SteamTankYes2.wav,SteamTankYes3.wav",Units\Human\SteamTank\,100,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SteamTankReady,SteamTankReady1.wav,Units\Human\SteamTank\,100,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
SylvanusWhat,"SylvanasWhat1.wav,SylvanasWhat2.wav,SylvanasWhat3.wav,SylvanasWhat4.wav",Units\Creeps\SylvanusWindrunner\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
SylvanusPissed,"SylvanasPissed1.wav,SylvanasPissed2.wav,SylvanasPissed3.wav,SylvanasPissed4.wav,SylvanasPissed5.wav",Units\Creeps\SylvanusWindrunner\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
SylvanusWarcry,SylvanasWarcry1.wav,Units\Creeps\SylvanusWindrunner\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
UtherWhat,"UtherWhat1.wav,UtherWhat2.wav,UtherWhat3.wav,UtherWhat4.wav",Units\Human\Uther\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
UtherPissed,"UtherPissed1.wav,UtherPissed2.wav,UtherPissed3.wav,UtherPissed4.wav",Units\Human\Uther\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
UtherYesAttack,"UtherYesAttack1.wav,UtherYesAttack2.wav,UtherYesAttack3.wav",Units\Human\Uther\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
UtherYes,"UtherYes1.wav,UtherYes2.wav,UtherYes3.wav,UtherYes4.wav",Units\Human\Uther\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
UtherWarcry,UtherWarcry1.wav,Units\Human\Uther\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,HeroAcksEAX,0,0
WaterElementalWhat,"WaterElementalWhat1.wav,WaterElementalWhat2.wav,WaterElementalWhat3.wav,WaterElementalWhat4.wav",Units\Human\WaterElemental\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
WaterElementalPissed,"WaterElementalPissed1.wav,WaterElementalPissed2.wav,WaterElementalPissed3.wav",Units\Human\WaterElemental\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
WaterElementalYesAttack,"WaterElementalYesAttack1.wav,WaterElementalYesAttack2.wav,WaterElementalYesAttack3.wav",Units\Human\WaterElemental\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
WaterElementalYes,"WaterElementalYes1.wav,WaterElementalYes2.wav,WaterElementalYes3.wav,WaterElementalYes4.wav",Units\Human\WaterElemental\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,1,0
DragonHawkWhat,"WindSerpentWhat1.wav,WindSerpentWhat2.wav,WindSerpentWhat3.wav",Units\Creeps\WindSerpent\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
DragonHawkPissed,"WindSerpentPissed1.wav,WindSerpentPissed2.wav,WindSerpentPissed3.wav,WindSerpentPissed4.wav,WindSerpentPissed5.wav",Units\Creeps\WindSerpent\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
DragonHawkYesAttack,"WindSerpentYesAttack1.wav,WindSerpentYesAttack2.wav,WindSerpentYesAttack3.wav",Units\Creeps\WindSerpent\,127,1,0.01,1000,2,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
DragonHawkYes,"WindSerpentYes1.wav,WindSerpentYes2.wav,WindSerpentYes3.wav",Units\Creeps\WindSerpent\,127,1,0.01,1000,3,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
DragonHawkReady,WindSerpentReady1.wav,Units\Creeps\WindSerpent\,127,1,0.01,1000,4,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
DragonHawkWarcry,WindSerpentWarcry1.wav,Units\Creeps\WindSerpent\,127,1,0.01,1000,1,"WANT3D,NODUPEUSERNAMES,CHANNELFULLPREEMPT,RANDOMPITCH",3000,10000,100000,DefaultEAXON,0,0
